0,1,2,3,4,5,6,7,8,9
,,,,,barikat,birle?me,,,
,,,,,bezdirmek,harç,,,
,,,,,mahkumiyet,esprili,,,
,,,,,kand?rmaca,üniversite,,,
,,,,,kötüleyici,ba??ml?,,,
,,,,,tahliye ettirmek,yetkili,,,
,,,,,ac?yan,arabulucu,,,
,,,,,hizmetçi,profesör,,,
,,,,,sersem,gerçek,,,
,,,,,süngü,k?v?rmak,,,
,,,,,kuruntu,izlenim,,,
,,,,,liberal,kulübe,,,
,,,,,dü?en,elden,,,
,,,,,körlük,vasilik,,,
,,,,,bunalm??,yenilik yapmak,,,
,,,,,egemenlik,davet etmek,,,
,,,,,mide ek?imesi,gönül rahatl???,,,
,,,,,kaos,taksi,,,
,,,,,benek,demokrasi,,,
,,,,,koklama,uyum,,,
,,,,,ho?nutsuzluk,z?rh,,,
,,,,,yuh,pilot,,,
,,,,,sulu kar,ziyaretçi,,,
,,,,,kaplama,tören,,,
,,,,,kusma,in?a etmek,,,
,,,,,cümle,yap?mc?,,,
,,,,,sövgü,sar?lmak,,,
,,,,,ma?rur,bahçe,,,
,,,,,semptom,ilahiyat,,,
,,,,,kitap kurdu,melisa,,,
,,,,,huysuz,alkollü içkiler,,,
,,,,,narkotik,homoloji,,,
,,,,,çeli?ki,kapatma,,,
,,,,,varisli,füzyon,,,
,,,,,sonras?nda,istekli,,,
,,,,,cin,alçakgönüllü,,,
,,,,,tabi,katk?da bulunmak,,,
,,,,,so?anl?,kurdele,,,
,,,,,uygulanamaz,kontrol listesi,,,
,,,,,umutsuz,e?itlik,,,
,,,,,biçimsiz,arada,,,
,,,,,korkmak,çiçekli,,,
,,,,,yaral?,hesap makinesi,,,
,,,,,tabanca,önerme,,,
,,,,,kirpi,diyet,,,
,,,,,zulüm,sapt?rma,,,
,,,,,bodur,heyecan verici,,,
,,,,,süzülme,eksiksiz,,,
,,,,,yap,filo,,,
,,,,,s?n?rlanm??,yat??t?rmak,,,
,,,,,kaçmak,soru,,,
,,,,,sulu,ak?l,,,
,,,,,büzücü,ganimet,,,
,,,,,ar?zal?,oldukça,,,
,,,,,ya?ma,,,,
,,,,,divested,,,,
,,,,,maskaral?k,,,,
,,,,,a?a??l?k,,,,
,,,,,yok,,,,
,,,,,reddetmek,,,,
,,,,,acil durum,,,,
,,,,,k?zak,,,,
,,,,,sald?rmak,,,,
,,,,,çorak,,,,
,,,,,sald?rgan,,,,
,,,,,rave,,,,
,,,,,ac? çekmek,,,,
,,,,,yobaz,,,,
,,,,,opak,,,,
,,,,,taklitçi,,,,
,,,,,?ss?zl?k,,,,
,,,,,diktatörce,,,,
,,,,,kusurlu,,,,
,,,,,kükürt,,,,
,,,,,yaprak biti,,,,
,,,,,budak,,,,
,,,,,?eytani,,,,
,,,,,istifa,,,,
,,,,,erotik,,,,
,,,,,çaresiz,,,,
,,,,,uyu?mu?,,,,
,,,,,aç,,,,
,,,,,kaç?n?lmaz,,,,
,,,,,sorun,,,,
,,,,,Tehlike,,,,
,,,,,dengesiz,,,,
,,,,,faul,,,,
,,,,,üstünkörü,,,,
,,,,,aldatan,,,,
,,,,,kin,,,,
,,,,,ç?karc?,,,,
,,,,,reddeder,,,,
,,,,,kancal?,,,,
,,,,,diktatör,,,,
,,,,,?s?r?k,,,,
,,,,,dantel,,,,
,,,,,ka?lar?n? çatmak,,,,
,,,,,ö?üt,,,,
,,,,,inilti,,,,
,,,,,a??nma,,,,
,,,,,gizlice,,,,
,,,,,poz,,,,
,,,,,kalpsiz,,,,
,,,,,bilgi yar??mas?,,,,
,,,,,anonim,,,,
,,,,,enfarktüs,,,,
,,,,,karga?a,,,,
,,,,,bariyer,,,,
,,,,,engellemek,,,,
,,,,,anomali,,,,
,,,,,titremek,,,,
,,,,,acil,,,,
,,,,,boz,,,,
,,,,,sald?rma,,,,
,,,,,ya?l?,,,,
,,,,,çalkalama,,,,
,,,,,yoksulluk,,,,
,,,,,dola??k,,,,
,,,,,toprak,,,,
,,,,,putperestlik,,,,
,,,,,dü?man,,,,
,,,,,onaylamayan,,,,
,,,,,depresyon,,,,
,,,,,kas?lm??,,,,
,,,,,savurgan,,,,
,,,,,despot,,,,
,,,,,yoldan,,,,
,,,,,s?z?nt?,,,,
,,,,,?v?r z?v?r,,,,
,,,,,ihtilaf,,,,
,,,,,yozla?ma,,,,
,,,,,sallanmak,,,,
,,,,,söndürmek,,,,
,,,,,e?itilmemi?,,,,
,,,,,komplocu,,,,
,,,,,muhbir,,,,
,,,,,aksilik,,,,
,,,,,rezalet,,,,
,,,,,k?rkmak,,,,
,,,,,al?nt?,,,,
,,,,,bakteri,,,,
,,,,,kaybedilir,,,,
,,,,,agresif,,,,
,,,,,soyguncu,,,,
,,,,,kolik,,,,
,,,,,seçkin,,,,
,,,,,güvercin,,,,
,,,,,çocukça,,,,
,,,,,iftira olan,,,,
,,,,,pervas?z,,,,
,,,,,a??z,,,,
,,,,,harabe,,,,
,,,,,misplace,,,,
,,,,,zindan,,,,
,,,,,a??rla?t?r?lm??,,,,
,,,,,ölüm perisi,,,,
,,,,,angarya,,,,
,,,,,a??rla?t?r?c?,,,,
,,,,,hüzün,,,,
,,,,,kâbus,,,,
,,,,,çamur,,,,
,,,,,t?kan?kl?k,,,,
,,,,,cezaland?rmak,,,,
,,,,,patlamak,,,,
,,,,,soyu tükenmi?,,,,
,,,,,ötenazi,,,,
,,,,,kibir,,,,
,,,,,dava açmak,,,,
,,,,,ba??rma,,,,
,,,,,Borçlu,,,,
,,,,,ihlal,,,,
,,,,,atlamak,,,,
,,,,,aksak,,,,
,,,,,?imdiye kadar,,,,
,,,,,özsu,,,,
,,,,,hançer,,,,
,,,,,ölmü?,,,,
,,,,,parçalama,,,,
,,,,,dilenme,,,,
,,,,,hayalet gibi,,,,
,,,,,merhum,,,,
,,,,,yok etmek,,,,
,,,,,blackjack,,,,
,,,,,k?s?tlama,,,,
,,,,,siklon,,,,
,,,,,içler ac?s?,,,,
,,,,,otokratik,,,,
,,,,,kukla,,,,
,,,,,p?t?rt?,,,,
,,,,,cüzam,,,,
,,,,,pezevenk,,,,
,,,,,en a?a?? nokta,,,,
,,,,,yanm??,,,,
,,,,,imrenmek,,,,
,,,,,inatç?,,,,
,,,,,üfleyici,,,,
,,,,,haczetmek,,,,
,,,,,be?enmeme,,,,
,,,,,sark?nt?l?k,,,,
,,,,,?i?irilmi?,,,,
,,,,,dayan?lmaz,,,,
,,,,,diskalifiye,,,,
,,,,,geto,,,,
,,,,,ü?engeç,,,,
,,,,,dinsiz,,,,
,,,,,yersiz,,,,
,,,,,apandisit,,,,
,,,,,kimsesiz,,,,
,,,,,dilsiz,,,,
,,,,,komada,,,,
,,,,,bask?c?,,,,
,,,,,k?smet,,,,
,,,,,anar?i,,,,
,,,,,karga?al?,,,,
,,,,,talep etmek,,,,
,,,,,hileli,,,,
,,,,,Kald?r,,,,
,,,,,etli,,,,
,,,,,yalan söyleme,,,,
,,,,,fahi?e,,,,
,,,,,zalim,,,,
,,,,,döküntü,,,,
,,,,,suçluluk,,,,
,,,,,çat?rt?,,,,
,,,,,teessüf,,,,
,,,,,pamukçuk,,,,
,,,,,tiksinme,,,,
,,,,,süspansiyon,,,,
,,,,,muhalif,,,,
,,,,,çökük,,,,
,,,,,pusu,,,,
,,,,,iflas,,,,
,,,,,oyuncu,,,,
,,,,,umutsuzluk,,,,
,,,,,ayartmak,,,,
,,,,,çirkin,,,,
,,,,,ç??l?k,,,,
,,,,,tazmin,,,,
,,,,,günah keçisi,,,,
,,,,,cenaze arabas?,,,,
,,,,,eri?ilemez,,,,
,,,,,ay?rma,,,,
,,,,,kayma,,,,
,,,,,s?çan,,,,
,,,,,depreciate,,,,
,,,,,grotesk,,,,
,,,,,talep,,,,
,,,,,?a??rtmak,,,,
,,,,,g?c?rdayan,,,,
,,,,,at?l,,,,
,,,,,h?çk?r?k,,,,
,,,,,ray,,,,
,,,,,barbarl?k,,,,
,,,,,popo,,,,
,,,,,çekinme,,,,
,,,,,erkek ar?,,,,
,,,,,tedavi edilemez,,,,
,,,,,bo?a ç?karmak,,,,
,,,,,küçümsemek,,,,
,,,,,sak?ncal?,,,,
,,,,,fazlal?k,,,,
,,,,,ok?amak,,,,
,,,,,muayene,,,,
,,,,,ihanet,,,,
,,,,,para h?rs?,,,,
,,,,,kat?r,,,,
,,,,,monokrom,,,,
,,,,,vah?et,,,,
,,,,,onaylanmad?,,,,
,,,,,itici,,,,
,,,,,kaprisli,,,,
,,,,,bulan?k,,,,
,,,,,de?ersiz,,,,
,,,,,korkan,,,,
,,,,,despotluk,,,,
,,,,,göze batan,,,,
,,,,,belirsizlik,,,,
,,,,,öldürücü,,,,
,,,,,evsiz,,,,
,,,,,hayvani,,,,
,,,,,bilinmeyen,,,,
,,,,,yan?lmak,,,,
,,,,,çirkinle?tirmek,,,,
,,,,,vatan hasreti çeken,,,,
,,,,,yerinden etmek,,,,
,,,,,cellat,,,,
,,,,,aptal,,,,
,,,,,Re?o,,,,
,,,,,tahrif etmek,,,,
,,,,,sokak köpe?i,,,,
,,,,,koku,,,,
,,,,,hedonizm,,,,
,,,,,tahliye,,,,
,,,,,paramparça,,,,
,,,,,Obstrüktif,,,,
,,,,,kabuk,,,,
,,,,,tüketim vergisi,,,,
,,,,,iffetsiz,,,,
,,,,,gürültü,,,,
,,,,,azil,,,,
,,,,,çökmü?,,,,
,,,,,zorluk,,,,
,,,,,yozla?m??,,,,
,,,,,kakofoni,,,,
,,,,,zehirlenmi?,,,,
,,,,,sivilce,,,,
,,,,,savunulamaz,,,,
,,,,,titiz,,,,
,,,,,amfetaminler,,,,
,,,,,dava edilebilir,,,,
,,,,,tarikat,,,,
,,,,,becerememe,,,,
,,,,,demirledi,,,,
,,,,,handikap,,,,
,,,,,Varsay?lan,,,,
,,,,,üzmek,,,,
,,,,,etobur,,,,
,,,,,so?ukluk,,,,
,,,,,yar?m,,,,
,,,,,korkakl?k,,,,
,,,,,d??lamak,,,,
,,,,,egzoz,,,,
,,,,,sigara,,,,
,,,,,hesaplanamaz,,,,
,,,,,pil,,,,
,,,,,sefahat,,,,
,,,,,inkar,,,,
,,,,,yan?ta kat?lmamak,,,,
,,,,,tart??mal?,,,,
,,,,,solucan,,,,
,,,,,kader,,,,
,,,,,?a??rm??,,,,
,,,,,halsiz,,,,
,,,,,bereketli,,,,
,,,,,kötülemek,,,,
,,,,,intikamc?,,,,
,,,,,alevlenme,,,,
,,,,,dayak,,,,
,,,,,yabanc? dü?manl???,,,,
,,,,,guguk,,,,
,,,,,bahane,,,,
,,,,,amboli,,,,
,,,,,ç?lg?nca,,,,
,,,,,as?ls?z,,,,
,,,,,Varak,,,,
,,,,,kanser,,,,
,,,,,manzara,,,,
,,,,,ç?ban,,,,
,,,,,si?il,,,,
,,,,,da??lan,,,,
,,,,,beceriksiz,,,,
,,,,,zarar,,,,
,,,,,ayr?lmak,,,,
,,,,,septik,,,,
,,,,,basur,,,,
,,,,,bedenden ayr?lm??,,,,
,,,,,se?irme,,,,
,,,,,içme,,,,
,,,,,sanr?sal,,,,
,,,,,dayat?lmas?,,,,
,,,,,tur?u,,,,
,,,,,ya?,,,,
,,,,,nafaka,,,,
,,,,,dolama,,,,
,,,,,onba??,,,,
,,,,,cüce,,,,
,,,,,afet,,,,
,,,,,k?r?lgan,,,,
,,,,,geçi?tirmek,,,,
,,,,,dü?üncesiz,,,,
,,,,,s?k???k,,,,
,,,,,anar?izm,,,,
,,,,,istenmeyen,,,,
,,,,,kemer,,,,
,,,,,av,,,,
,,,,,sinir,,,,
,,,,,kaba,,,,
,,,,,k?skanç,,,,
,,,,,bula?ma,,,,
,,,,,dizginleme,,,,
,,,,,bombard?man,,,,
,,,,,harcama,,,,
,,,,,asabi,,,,
,,,,,kirlenme,,,,
,,,,,terk,,,,
,,,,,dönek,,,,
,,,,,bok,,,,
,,,,,indirgemek,,,,
,,,,,?antaj,,,,
,,,,,dava d??? olan,,,,
,,,,,ba?ar?s?zl?k,,,,
,,,,,dilenmek,,,,
,,,,,mezarl?k,,,,
,,,,,y?k?c?,,,,
,,,,,dü?manl?k,,,,
,,,,,nankör,,,,
,,,,,o?lan,,,,
,,,,,sark?k,,,,
,,,,,yoksunluk,,,,
,,,,,hapis,,,,
,,,,,külfetli,,,,
,,,,,meydan okuma,,,,
,,,,,yak?n?n? kaybetmi?,,,,
,,,,,güvensizlik,,,,
,,,,,tahrip,,,,
,,,,,kayg?,,,,
,,,,,gönülsüz,,,,
,,,,,kavrulmak,,,,
,,,,,ba??ml?,,,,
,,,,,saçmal?k,,,,
,,,,,herpes,,,,
,,,,,kovan,,,,
,,,,,araf,,,,
,,,,,memnuniyetsizlik,,,,
,,,,,zatürree,,,,
,,,,,as?l?,,,,
,,,,,hariç tutma,,,,
,,,,,korkunç,,,,
,,,,,ahlaks?z,,,,
,,,,,inanmaz,,,,
,,,,,i?renme,,,,
,,,,,hapsetmek,,,,
,,,,,e?cinsellik,,,,
,,,,,dertli,,,,
,,,,,cheesecake,,,,
,,,,,bozulmak,,,,
,,,,,bu durumda,,,,
,,,,,aforoz,,,,
,,,,,iflas etmi?,,,,
,,,,,çömelme,,,,
,,,,,içerlemek,,,,
,,,,,evcil hayvan,,,,
,,,,,negatif,,,,
,,,,,ret,,,,
,,,,,utanç,,,,
,,,,,ölüm,,,,
,,,,,k?skançl?k,,,,
,,,,,cumhuriyet,,,,
,,,,,deprem,,,,
,,,,,fiyasko,,,,
,,,,,sallama,,,,
,,,,,katliam,,,,
,,,,,melisa,,,,
,,,,,adaletsizlik,,,,
,,,,,bitkin,,,,
,,,,,k?p?rdamak,,,,
,,,,,karmakar???k,,,,
,,,,,dikkat da??t?c?,,,,
,,,,,inkâr,,,,
,,,,,kamç?lamak,,,,
,,,,,tezat,,,,
,,,,,durgunluk,,,,
,,,,,gecikme,,,,
,,,,,ba?naz,,,,
,,,,,korkmu?,,,,
,,,,,kurban,,,,
,,,,,kand?rmak,,,,
,,,,,h?rs?zl?k,,,,
,,,,,modas? geçmi?,,,,
,,,,,Ruh,,,,
,,,,,yaya,,,,
,,,,,a?lamak,,,,
,,,,,kurtçuk,,,,
,,,,,emmek,,,,
,,,,,drenaj,,,,
,,,,,ac? çektirmek,,,,
,,,,,kesilmi?,,,,
,,,,,düzenbaz,,,,
,,,,,Çürük,,,,
,,,,,boykot,,,,
,,,,,imha,,,,
,,,,,Güvenlik aç???,,,,
,,,,,p?s?r?k,,,,
